LineId,Content,EventId,EventTemplate,ParameterList
364,03-17 16:13:51.865  1702  1820 I DisplayPowerController: HBM brightnessIn =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:13:51.865', 'brightnessIn']"
365,03-17 16:13:51.866  1702  1820 I DisplayPowerController: HBM brightnessOut =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:13:51.866', 'brightnessOut']"
366,"03-17 16:13:51.866  1702  1820 D DisplayPowerController: Animating brightness: target=38, rate=200",d7a12ed1,"03-17 <*> 1702 1820 D DisplayPowerController: Animating brightness: target=38, rate=200",['16:13:51.866']
367,03-17 16:13:54.046  1702 17633 W ActivityManager: getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,c4dfc808,03-17 <*> 1702 <*> W ActivityManager: <*> caller <*> does not hold REAL_GET_TASKS; limiting output,"['16:13:54.046', '17633', 'getRunningAppProcesses:', '10113']"
368,03-17 16:13:54.640  1702  8289 W ActivityManager: getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,c4dfc808,03-17 <*> 1702 <*> W ActivityManager: <*> caller <*> does not hold REAL_GET_TASKS; limiting output,"['16:13:54.640', '8289', 'getRunningAppProcesses:', '10113']"
369,03-17 16:13:54.676  1702  2107 W ActivityManager: getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,c4dfc808,03-17 <*> 1702 <*> W ActivityManager: <*> caller <*> does not hold REAL_GET_TASKS; limiting output,"['16:13:54.676', '2107', 'getRunningAppProcesses:', '10113']"
370,"03-17 16:13:54.735  1702  2106 D PowerManagerService: acquire lock=237091223, flags=0x1, tag=""WiredAccessoryManager"", name=android, ws=null, uid=1000, pid=1702",c697d94a,"03-17 <*> 1702 <*> D PowerManagerService: acquire <*> flags=0x1, <*> name=android, <*> uid=1000, pid=1702","['16:13:54.735', '2106', 'lock=237091223,', 'tag=""WiredAccessoryManager"",', 'ws=null,']"
371,"03-17 16:13:54.736  1702  2106 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:13:54.736', '2106', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
372,"03-17 16:13:54.736  1702  2106 D PowerManagerService: Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",ee53fc18,"03-17 <*> 1702 <*> D PowerManagerService: <*> suspend blocker ""PowerManagerService.WakeLocks"".","['16:13:54.736', '2106', 'Acquiring']"
373,03-17 16:13:54.744  1702  1702 V AudioManager: setWiredDeviceConnectionState  type: -2147483632  state: 0,037dde63,03-17 <*> 1702 1702 V AudioManager: setWiredDeviceConnectionState type: <*> state: 0,"['16:13:54.744', '-2147483632']"
374,"03-17 16:13:54.745  1702  1702 D PowerManagerService: acquire lock=86152250, flags=0x1, tag=""handleAudioEvent"", name=android, ws=null, uid=1000, pid=1702",c697d94a,"03-17 <*> 1702 <*> D PowerManagerService: acquire <*> flags=0x1, <*> name=android, <*> uid=1000, pid=1702","['16:13:54.745', '1702', 'lock=86152250,', 'tag=""handleAudioEvent"",', 'ws=null,']"
375,"03-17 16:13:54.745  1702  1702 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:13:54.745', '1702', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
376,03-17 16:13:54.746  1702  1702 V AudioManager: setWiredDeviceConnectionState  type: 4  state: 0,037dde63,03-17 <*> 1702 1702 V AudioManager: setWiredDeviceConnectionState type: <*> state: 0,"['16:13:54.746', '4']"
377,"03-17 16:13:54.746  1702  1702 D PowerManagerService: release:lock=237091223, flg=0x0, tag=""WiredAccessoryManager"", name=android"", ws=null, uid=1000, pid=1702",1fca1792,"03-17 <*> 1702 <*> D PowerManagerService: <*> flg=0x0, <*> name=android"", <*> uid=1000, pid=1702","['16:13:54.746', '1702', 'release:lock=237091223,', 'tag=""WiredAccessoryManager"",', 'ws=null,']"
378,"03-17 16:13:54.747  1702  1702 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:13:54.747', '1702', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
379,03-17 16:13:54.754 23650 23689 V AudioManager: isMusicActive...,412d9c56,03-17 <*> 23650 <*> V AudioManager: isMusicActive...,"['16:13:54.754', '23689']"
380,"03-17 16:13:54.877  1702 27357 D ActivityManager: ActivityManagerService,attachApplication,callingPid = 12787",c0b41b15,"03-17 <*> 1702 <*> D ActivityManager: ActivityManagerService,attachApplication,callingPid = <*>","['16:13:54.877', '27357', '12787']"
381,03-17 16:13:55.046  1702  2395 W ActivityManager: getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,c4dfc808,03-17 <*> 1702 <*> W ActivityManager: <*> caller <*> does not hold REAL_GET_TASKS; limiting output,"['16:13:55.046', '2395', 'getRunningAppProcesses:', '10111']"
382,03-17 16:13:55.172  1702  1820 I DisplayPowerController: HBM brightnessIn =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:13:55.172', 'brightnessIn']"
383,03-17 16:13:55.173  1702  1820 I DisplayPowerController: HBM brightnessOut =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:13:55.173', 'brightnessOut']"
384,"03-17 16:13:55.173  1702  1820 D DisplayPowerController: Animating brightness: target=38, rate=200",d7a12ed1,"03-17 <*> 1702 1820 D DisplayPowerController: Animating brightness: target=38, rate=200",['16:13:55.173']
385,"03-17 16:13:55.783  1702  2113 D PowerManagerService: acquire lock=219829192, flags=0x1, tag=""AudioMix"", name=audioserver, ws=null, uid=1041, pid=0",a48102ec,"03-17 <*> 1702 <*> D PowerManagerService: acquire <*> flags=0x1, <*> <*> ws=null, <*> <*>","['16:13:55.783', '2113', 'lock=219829192,', 'tag=""AudioMix"", name=audioserver,', 'uid=1041, pid=0']"
386,"03-17 16:13:55.784  1702  2113 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:13:55.784', '2113', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
387,"03-17 16:13:55.791  1702  2153 D PowerManagerService: release:lock=86152250, flg=0x0, tag=""handleAudioEvent"", name=android"", ws=null, uid=1000, pid=1702",1fca1792,"03-17 <*> 1702 <*> D PowerManagerService: <*> flg=0x0, <*> name=android"", <*> uid=1000, pid=1702","['16:13:55.791', '2153', 'release:lock=86152250,', 'tag=""handleAudioEvent"",', 'ws=null,']"
388,"03-17 16:13:55.793  1702  2153 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:13:55.793', '2153', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
389,03-17 16:13:55.800 28601 28601 V AudioManager: isBluetoothA2dpOn...,2ff4e7b9,03-17 <*> 28601 28601 <*> AudioManager: <*>,"['16:13:55.800', 'V', 'isBluetoothA2dpOn...']"
390,03-17 16:13:55.804 23650 23689 V AudioManager: isMusicActive...,412d9c56,03-17 <*> 23650 <*> V AudioManager: isMusicActive...,"['16:13:55.804', '23689']"
391,03-17 16:13:55.813 28601 28601 V AudioManager: isBluetoothScoOn...,2ff4e7b9,03-17 <*> 28601 28601 <*> AudioManager: <*>,"['16:13:55.813', 'V', 'isBluetoothScoOn...']"
392,03-17 16:13:55.821  2227  2514 V AudioManager: getLastAudibleStreamVolume  treamType: 0,c5d427a4,03-17 <*> 2227 <*> V AudioManager: <*> <*> 0,"['16:13:55.821', '2514', 'getLastAudibleStreamVolume  treamType:']"
393,"03-17 16:13:55.827  1702 17632 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:13:55.827', '17632', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
394,"03-17 16:13:55.832  1702  1702 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:13:55.832', '1702', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
395,"03-17 16:13:55.834  1702  1702 I NotificationManager: cancelNotification,index:-1",85a4f2f2,03-17 <*> 1702 1702 I NotificationManager: <*>,"['16:13:55.834', 'cancelNotification,index:-1']"
396,03-17 16:13:55.836  1702 10454 W ActivityManager: getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,c4dfc808,03-17 <*> 1702 <*> W ActivityManager: <*> caller <*> does not hold REAL_GET_TASKS; limiting output,"['16:13:55.836', '10454', 'getRunningAppProcesses:', '10091']"
397,03-17 16:13:55.838  1702  3137 W ActivityManager: getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,c4dfc808,03-17 <*> 1702 <*> W ActivityManager: <*> caller <*> does not hold REAL_GET_TASKS; limiting output,"['16:13:55.838', '3137', 'getRunningAppProcesses:', '10091']"
398,"03-17 16:13:55.839  1702  2639 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:13:55.839', '2639', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
399,03-17 16:13:55.867  1702  3693 W ActivityManager: getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,c4dfc808,03-17 <*> 1702 <*> W ActivityManager: <*> caller <*> does not hold REAL_GET_TASKS; limiting output,"['16:13:55.867', '3693', 'getRunningAppProcesses:', '10091']"
400,03-17 16:13:55.869  1702 14640 W ActivityManager: getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,c4dfc808,03-17 <*> 1702 <*> W ActivityManager: <*> caller <*> does not hold REAL_GET_TASKS; limiting output,"['16:13:55.869', '14640', 'getRunningAppProcesses:', '10091']"
401,03-17 16:13:55.875  1702  2250 W ActivityManager: getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,c4dfc808,03-17 <*> 1702 <*> W ActivityManager: <*> caller <*> does not hold REAL_GET_TASKS; limiting output,"['16:13:55.875', '2250', 'getRunningAppProcesses:', '10091']"
402,03-17 16:13:55.879  2227  2514 V AudioManager: getLastAudibleStreamVolume  treamType: 1,c002723e,03-17 <*> 2227 2514 V AudioManager: <*> <*> <*>,"['16:13:55.879', 'getLastAudibleStreamVolume', 'treamType: 1']"
403,03-17 16:13:55.882  2227  2514 V AudioManager: getLastAudibleStreamVolume  treamType: 2,c002723e,03-17 <*> 2227 2514 V AudioManager: <*> <*> <*>,"['16:13:55.882', 'getLastAudibleStreamVolume', 'treamType: 2']"
404,03-17 16:13:55.883  1702 27353 W ActivityManager: getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,c4dfc808,03-17 <*> 1702 <*> W ActivityManager: <*> caller <*> does not hold REAL_GET_TASKS; limiting output,"['16:13:55.883', '27353', 'getRunningAppProcesses:', '10091']"
405,"03-17 16:13:55.885  1702  2395 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:13:55.885', '2395', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
406,03-17 16:13:55.889  2227  2514 V AudioManager: getDevicesForStream  streamType: 3,c002723e,03-17 <*> 2227 2514 V AudioManager: <*> <*> <*>,"['16:13:55.889', 'getDevicesForStream', 'streamType: 3']"
407,03-17 16:13:55.891  2227  2514 V AudioManager: getLastAudibleStreamVolume  treamType: 3,c002723e,03-17 <*> 2227 2514 V AudioManager: <*> <*> <*>,"['16:13:55.891', 'getLastAudibleStreamVolume', 'treamType: 3']"
408,03-17 16:13:55.893  2227  2514 V AudioManager: getDevicesForStream  streamType: 3,c002723e,03-17 <*> 2227 2514 V AudioManager: <*> <*> <*>,"['16:13:55.893', 'getDevicesForStream', 'streamType: 3']"
409,03-17 16:13:55.894  1702  2639 W ActivityManager: getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,c4dfc808,03-17 <*> 1702 <*> W ActivityManager: <*> caller <*> does not hold REAL_GET_TASKS; limiting output,"['16:13:55.894', '2639', 'getRunningAppProcesses:', '10091']"
410,03-17 16:13:55.896  1702  2113 W ActivityManager: getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,c4dfc808,03-17 <*> 1702 <*> W ActivityManager: <*> caller <*> does not hold REAL_GET_TASKS; limiting output,"['16:13:55.896', '2113', 'getRunningAppProcesses:', '10091']"
411,03-17 16:13:55.896  2227  2514 V AudioManager: getLastAudibleStreamVolume  treamType: 4,c002723e,03-17 <*> 2227 2514 V AudioManager: <*> <*> <*>,"['16:13:55.896', 'getLastAudibleStreamVolume', 'treamType: 4']"
412,03-17 16:13:55.899  2227  2514 V AudioManager: getLastAudibleStreamVolume  treamType: 5,c002723e,03-17 <*> 2227 2514 V AudioManager: <*> <*> <*>,"['16:13:55.899', 'getLastAudibleStreamVolume', 'treamType: 5']"
413,03-17 16:13:55.904  2227  2514 V AudioManager: getLastAudibleStreamVolume  treamType: 6,c002723e,03-17 <*> 2227 2514 V AudioManager: <*> <*> <*>,"['16:13:55.904', 'getLastAudibleStreamVolume', 'treamType: 6']"
414,03-17 16:13:55.906  2227  2514 V AudioManager: getLastAudibleStreamVolume  treamType: 7,c002723e,03-17 <*> 2227 2514 V AudioManager: <*> <*> <*>,"['16:13:55.906', 'getLastAudibleStreamVolume', 'treamType: 7']"
415,03-17 16:13:55.921  2227  2514 V AudioManager: getLastAudibleStreamVolume  treamType: 8,c002723e,03-17 <*> 2227 2514 V AudioManager: <*> <*> <*>,"['16:13:55.921', 'getLastAudibleStreamVolume', 'treamType: 8']"
416,03-17 16:13:55.937  1702  1737 D ActivityManager: cleanUpApplicationRecord -- 12025,7b051e5f,03-17 <*> 1702 <*> D ActivityManager: cleanUpApplicationRecord -- <*>,"['16:13:55.937', '1737', '12025']"
417,"03-17 16:13:55.937  1702  1737 I ActivityManager: cleanUpApplicationRecordLocked, pid: 12025, restart: false",c7d43810,"03-17 <*> 1702 <*> I ActivityManager: cleanUpApplicationRecordLocked, pid: <*> restart: false","['16:13:55.937', '1737', '12025,']"
418,"03-17 16:13:55.938  1702  1737 I ActivityManager: cleanUpApplicationRecordLocked, reset pid: 12025, euid: 0",66514c7a,03-17 <*> 1702 <*> I ActivityManager: <*> <*> <*> <*> euid: 0,"['16:13:55.938', '1737', 'cleanUpApplicationRecordLocked,', 'reset pid: 12025,']"
419,03-17 16:13:55.940  1702  2639 I DisplayManagerService: stopWifiDisplayScanLocked record.mWifiDisplayScanRequested=false,9d1f486d,03-17 <*> 1702 <*> I DisplayManagerService: stopWifiDisplayScanLocked <*>,"['16:13:55.940', '2639', 'record.mWifiDisplayScanRequested=false']"
420,03-17 16:13:55.940  1702  2639 I DisplayManagerService: stopWifiDisplayScanLocked mWifiDisplayScanRequestCount=0,9d1f486d,03-17 <*> 1702 <*> I DisplayManagerService: stopWifiDisplayScanLocked <*>,"['16:13:55.940', '2639', 'mWifiDisplayScanRequestCount=0']"
421,03-17 16:13:55.941 30852 30852 V AudioManager: getMode...,15ffa6a0,03-17 16:13:55.941 30852 30852 V AudioManager: getMode...,[]
422,03-17 16:13:55.944 30852 30852 V AudioManager: setSpeakerphoneOn  on: true,80443cd4,03-17 16:13:55.944 30852 30852 V AudioManager: setSpeakerphoneOn on: true,[]
423,03-17 16:13:55.948 30852 30852 I AudioManager: setSpeakerphoneOn on:true,1fbff6b0,03-17 16:13:55.948 30852 30852 I AudioManager: setSpeakerphoneOn on:true,[]
424,03-17 16:13:56.080  1702 17621 W ActivityManager: getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,c4dfc808,03-17 <*> 1702 <*> W ActivityManager: <*> caller <*> does not hold REAL_GET_TASKS; limiting output,"['16:13:56.080', '17621', 'getRunningAppProcesses:', '10091']"
425,03-17 16:13:56.177  1702  2644 W ActivityManager: getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,c4dfc808,03-17 <*> 1702 <*> W ActivityManager: <*> caller <*> does not hold REAL_GET_TASKS; limiting output,"['16:13:56.177', '2644', 'getRunningAppProcesses:', '10113']"
426,03-17 16:13:56.261  1702  1737 W ActivityManager: getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,c4dfc808,03-17 <*> 1702 <*> W ActivityManager: <*> caller <*> does not hold REAL_GET_TASKS; limiting output,"['16:13:56.261', '1737', 'getRunningAppProcesses:', '10091']"
427,03-17 16:13:58.485  1702  1820 I DisplayPowerController: HBM brightnessIn =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:13:58.485', 'brightnessIn']"
428,03-17 16:13:58.485  1702  1820 I DisplayPowerController: HBM brightnessOut =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:13:58.485', 'brightnessOut']"
429,"03-17 16:13:58.485  1702  1820 D DisplayPowerController: Animating brightness: target=38, rate=200",d7a12ed1,"03-17 <*> 1702 1820 D DisplayPowerController: Animating brightness: target=38, rate=200",['16:13:58.485']
430,"03-17 16:13:58.796  1702  8303 D PowerManagerService: release:lock=219829192, flg=0x0, tag=""AudioMix"", name=audioserver"", ws=null, uid=1041, pid=0",cd6ff7da,"03-17 <*> 1702 <*> D PowerManagerService: <*> flg=0x0, tag=""AudioMix"", name=audioserver"", ws=null, uid=1041, pid=0","['16:13:58.796', '8303', 'release:lock=219829192,']"
431,"03-17 16:13:58.797  1702  8303 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:13:58.797', '8303', 'ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
432,"03-17 16:13:58.797  1702  8303 D PowerManagerService: Releasing suspend blocker ""PowerManagerService.WakeLocks"".",ee53fc18,"03-17 <*> 1702 <*> D PowerManagerService: <*> suspend blocker ""PowerManagerService.WakeLocks"".","['16:13:58.797', '8303', 'Releasing']"
