LineId,Content,EventId,EventTemplate,ParameterList
501,INFO Shutting down,f4086e14,INFO Shutting down,[]
502,INFO shutting down,2961939c,INFO shutting down,[]
503,WARN Interrupted while waiting for message on queue,6d4370a3,WARN Interrupted while waiting for message on queue,[]
504,INFO Shutting down,f4086e14,INFO Shutting down,[]
505,INFO shutting down,2961939c,INFO shutting down,[]
506,INFO FollowerRequestProcessor exited loop!,82429f91,INFO FollowerRequestProcessor exited loop!,[]
507,INFO Shutting down,f4086e14,INFO Shutting down,[]
508,INFO shutdown of request processor complete,ce2353be,INFO shutdown of request processor complete,[]
509,INFO CommitProcessor exited loop!,95e1f17f,INFO CommitProcessor exited loop!,[]
510,INFO Shutting down,f4086e14,INFO Shutting down,[]
511,INFO SyncRequestProcessor exited!,16d02e71,INFO SyncRequestProcessor exited!,[]
512,"2015-08-25 11 : 20 : 12 , 469 - INFO [ QuorumPeer [ myid = 1 ] /0 : 0 : 0 : 0 : 0 : 0 : 0 : 0 : 2181 : QuorumPeer@670 ] - LOOKING",b9a9700c,"<*> <*> : <*> : <*> , <*> - INFO [ QuorumPeer [ myid = <*> ] /0 : 0 : 0 : 0 : 0 : 0 : 0 : 0 : 2181 : <*> ] - <*>","['2015-08-25 11', '20', '12', '469', '1', 'QuorumPeer@670', 'LOOKING']"
513,INFO Reading snapshot /var/lib/zookeeper/version-2/snapshot.d0000001b,7f00c768,INFO Reading snapshot <*>,['/var/lib/zookeeper/version-2/snapshot.d0000001b']
514,"INFO New election. My id = 1 , proposed zxid = 0xd0000001b",053785ba,"INFO New election. My id = <*> , proposed zxid = <*>","['1', '0xd0000001b']"
515,"INFO Notification : 1 ( n.leader ) , 0xd0000001b ( n.zxid ) , 0x3 ( n.round ) , LOOKING ( n.state ) , 1 ( n.sid ) , 0xe ( n.peerEPoch ) , LOOKING ( my state )",f0c04709,"INFO Notification : <*> ( n.leader ) , <*> ( n.zxid ) , <*> ( n.round ) , <*> ( n.state ) , <*> ( n.sid ) , <*> ( n.peerEPoch ) , <*> ( my state )","['1', '0xd0000001b', '0x3', 'LOOKING', '1', '0xe', 'LOOKING']"
516,INFO Notification time out : 400,4010f2f9,INFO Notification time out : <*>,['400']
517,INFO Notification time out : 800,4010f2f9,INFO Notification time out : <*>,['800']
518,INFO Notification time out : 1600,4010f2f9,INFO Notification time out : <*>,['1600']
519,INFO Notification time out : 3200,4010f2f9,INFO Notification time out : <*>,['3200']
520,WARN Cannot open channel to 2 at election address /10.10.34.12 : 3888,6dd1fb66,WARN Cannot open channel to <*> at election address <*> : 3888,"['2', '/10.10.34.12']"
521,WARN ******* GOODBYE /10.10.34.11 : 52253 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.11', '52253']"
522,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
523,WARN ******* GOODBYE /10.10.34.11 : 52255 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.11', '52255']"
524,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
525,WARN ******* GOODBYE /10.10.34.11 : 52256 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.11', '52256']"
526,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
527,WARN ******* GOODBYE /10.10.34.11 : 52257 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.11', '52257']"
528,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
529,WARN ******* GOODBYE /10.10.34.11 : 52261 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.11', '52261']"
530,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
531,WARN ******* GOODBYE /10.10.34.11 : 52263 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.11', '52263']"
532,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
533,WARN ******* GOODBYE /10.10.34.11 : 52264 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.11', '52264']"
534,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
535,WARN ******* GOODBYE /10.10.34.11 : 52265 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.11', '52265']"
536,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
537,WARN ******* GOODBYE /10.10.34.11 : 52269 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.11', '52269']"
538,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
539,WARN ******* GOODBYE /10.10.34.11 : 52271 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.11', '52271']"
540,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
541,WARN ******* GOODBYE /10.10.34.11 : 52347 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.11', '52347']"
542,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
543,WARN ******* GOODBYE /10.10.34.11 : 52350 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.11', '52350']"
544,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
545,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
546,WARN ******* GOODBYE /10.10.34.12 : 59070 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.12', '59070']"
547,WARN ******* GOODBYE /10.10.34.12 : 59067 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.12', '59067']"
548,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
549,WARN ******* GOODBYE /10.10.34.12 : 59071 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.12', '59071']"
550,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
551,WARN ******* GOODBYE /10.10.34.12 : 59072 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.12', '59072']"
552,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
553,WARN ******* GOODBYE /10.10.34.13 : 57195 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.13', '57195']"
554,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
555,WARN ******* GOODBYE /10.10.34.13 : 57196 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.13', '57196']"
556,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
557,WARN ******* GOODBYE /10.10.34.13 : 57199 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.13', '57199']"
558,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
559,WARN ******* GOODBYE /10.10.34.13 : 57202 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.13', '57202']"
560,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
561,WARN ******* GOODBYE /10.10.34.12 : 59139 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.12', '59139']"
562,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
563,WARN ******* GOODBYE /10.10.34.12 : 59142 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.12', '59142']"
564,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
565,WARN ******* GOODBYE /10.10.34.12 : 59143 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.12', '59143']"
566,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
567,WARN ******* GOODBYE /10.10.34.12 : 59144 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.12', '59144']"
568,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
569,WARN ******* GOODBYE /10.10.34.13 : 57269 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.13', '57269']"
570,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
571,WARN ******* GOODBYE /10.10.34.13 : 57270 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.13', '57270']"
572,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
573,WARN ******* GOODBYE /10.10.34.13 : 57271 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.13', '57271']"
574,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
575,WARN ******* GOODBYE /10.10.34.13 : 57274 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.13', '57274']"
576,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
577,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
578,WARN ******* GOODBYE /10.10.34.11 : 52429 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.11', '52429']"
579,WARN ******* GOODBYE /10.10.34.11 : 52428 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.11', '52428']"
580,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
581,WARN ******* GOODBYE /10.10.34.12 : 59215 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.12', '59215']"
582,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
583,WARN ******* GOODBYE /10.10.34.12 : 59216 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.12', '59216']"
584,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
585,WARN ******* GOODBYE /10.10.34.13 : 57341 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.13', '57341']"
586,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
587,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
588,WARN ******* GOODBYE /10.10.34.13 : 57342 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.13', '57342']"
589,WARN ******* GOODBYE /10.10.34.13 : 57343 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.13', '57343']"
590,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
591,WARN ******* GOODBYE /10.10.34.13 : 57346 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.13', '57346']"
592,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
593,WARN ******* GOODBYE /10.10.34.11 : 52500 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.11', '52500']"
594,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
595,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
596,WARN ******* GOODBYE /10.10.34.11 : 52502 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.11', '52502']"
597,WARN ******* GOODBYE /10.10.34.11 : 52504 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.11', '52504']"
598,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
599,WARN ******* GOODBYE /10.10.34.11 : 52506 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.11', '52506']"
600,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
601,WARN ******* GOODBYE /10.10.34.11 : 52819 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.11', '52819']"
602,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
603,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
604,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
605,WARN ******* GOODBYE /10.10.34.12 : 59506 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.12', '59506']"
606,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
607,WARN ******* GOODBYE /10.10.34.12 : 59505 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.12', '59505']"
608,WARN ******* GOODBYE /10.10.34.12 : 59508 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.12', '59508']"
609,WARN ******* GOODBYE /10.10.34.12 : 59504 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.12', '59504']"
610,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
611,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
612,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
613,WARN ******* GOODBYE /10.10.34.13 : 57628 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.13', '57628']"
614,WARN ******* GOODBYE /10.10.34.13 : 57626 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.13', '57626']"
615,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
616,WARN ******* GOODBYE /10.10.34.13 : 57627 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.13', '57627']"
617,WARN ******* GOODBYE /10.10.34.13 : 57629 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.13', '57629']"
618,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
619,WARN ******* GOODBYE /10.10.34.11 : 52827 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.11', '52827']"
620,ERROR Unexpected exception causing shutdown while sock still open,e8820d88,ERROR Unexpected exception causing shutdown while sock still open,[]
621,WARN Interrupting SendWorker,a6fada62,WARN Interrupting SendWorker,[]
622,WARN Interrupted while waiting for message on queue,6d4370a3,WARN Interrupted while waiting for message on queue,[]
623,WARN Send worker leaving thread,43efcc37,WARN Send worker leaving thread,[]
624,INFO Received connection request /10.10.34.11 : 58103,6a611e72,INFO Received connection request <*> : <*>,"['/10.10.34.11', '58103']"
625,INFO Received connection request /10.10.34.11 : 58105,6a611e72,INFO Received connection request <*> : <*>,"['/10.10.34.11', '58105']"
626,"WARN Connection broken for id 188978561024 , my id = 2 , error =",adec9aac,"WARN Connection broken for id 188978561024 , my id = <*> , error =",['2']
